policy,eps,seed,fold,bearing,outcome,rul_at_alarm_s,lambda,esc_frac,bytes_per_snapshot,life_s
"HERA-v3b (onset gate + burn-in, CRC)",0.3,0,2,Bearing2_3,premature,23940.0,3277.5,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,0,2,Bearing3_3,timely,1500.0,3277.5,0.967654986522911,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,0,2,Bearing1_3,timely,5280.0,1477.5,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,0,2,Bearing2_3,premature,12720.0,1477.5,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,0,2,Bearing3_3,late,600.0,1477.5,0.967654986522911,124.0,22200.0
"Always-cloud, CRC + burn-in",0.1,0,2,Bearing1_3,premature,8700.0,4672.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.1,0,2,Bearing2_3,premature,31200.0,4672.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.1,0,2,Bearing3_3,premature,21480.0,4672.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.15,0,2,Bearing1_3,premature,8700.0,4672.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.15,0,2,Bearing2_3,premature,31200.0,4672.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.15,0,2,Bearing3_3,premature,21480.0,4672.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.2,0,2,Bearing1_3,premature,8700.0,4312.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.2,0,2,Bearing2_3,premature,31200.0,4312.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.2,0,2,Bearing3_3,premature,21480.0,4312.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.25,0,2,Bearing1_3,timely,5640.0,3277.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.25,0,2,Bearing2_3,premature,23940.0,3277.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.25,0,2,Bearing3_3,timely,1500.0,3277.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.3,0,2,Bearing1_3,timely,5640.0,3277.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.3,0,2,Bearing2_3,premature,23940.0,3277.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.3,0,2,Bearing3_3,timely,1500.0,3277.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.4,0,2,Bearing1_3,timely,5280.0,1477.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.4,0,2,Bearing2_3,premature,12720.0,1477.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.4,0,2,Bearing3_3,late,600.0,1477.5,1.0,112.0,22200.0
"Always-cloud, CRC",0.1,0,2,Bearing1_3,premature,9300.0,4672.5,1.0,112.0,9420.0
"Always-cloud, CRC",0.1,0,2,Bearing2_3,premature,31800.0,4672.5,1.0,112.0,31920.0
"Always-cloud, CRC",0.1,0,2,Bearing3_3,premature,22080.0,4672.5,1.0,112.0,22200.0
"Always-cloud, CRC",0.15,0,2,Bearing1_3,premature,9300.0,4672.5,1.0,112.0,9420.0
"Always-cloud, CRC",0.15,0,2,Bearing2_3,premature,31800.0,4672.5,1.0,112.0,31920.0
"Always-cloud, CRC",0.15,0,2,Bearing3_3,premature,22080.0,4672.5,1.0,112.0,22200.0
"Always-cloud, CRC",0.2,0,2,Bearing1_3,premature,9300.0,4312.5,1.0,112.0,9420.0
"Always-cloud, CRC",0.2,0,2,Bearing2_3,premature,31800.0,4312.5,1.0,112.0,31920.0
"Always-cloud, CRC",0.2,0,2,Bearing3_3,premature,22080.0,4312.5,1.0,112.0,22200.0
"Always-cloud, CRC",0.25,0,2,Bearing1_3,timely,5640.0,3142.5,1.0,112.0,9420.0
"Always-cloud, CRC",0.25,0,2,Bearing2_3,premature,23160.0,3142.5,1.0,112.0,31920.0
"Always-cloud, CRC",0.25,0,2,Bearing3_3,timely,1500.0,3142.5,1.0,112.0,22200.0
"Always-cloud, CRC",0.3,0,2,Bearing1_3,timely,5640.0,3142.5,1.0,112.0,9420.0
"Always-cloud, CRC",0.3,0,2,Bearing2_3,premature,23160.0,3142.5,1.0,112.0,31920.0
"Always-cloud, CRC",0.3,0,2,Bearing3_3,timely,1500.0,3142.5,1.0,112.0,22200.0
"Always-cloud, CRC",0.4,0,2,Bearing1_3,timely,5280.0,1477.5,1.0,112.0,9420.0
"Always-cloud, CRC",0.4,0,2,Bearing2_3,premature,12720.0,1477.5,1.0,112.0,31920.0
"Always-cloud, CRC",0.4,0,2,Bearing3_3,late,600.0,1477.5,1.0,112.0,22200.0
"Always-edge, CRC",0.1,0,2,Bearing1_3,premature,9300.0,1927.5,0.0,0.0,9420.0
"Always-edge, CRC",0.1,0,2,Bearing2_3,premature,31620.0,1927.5,0.0,0.0,31920.0
"Always-edge, CRC",0.1,0,2,Bearing3_3,premature,21960.0,1927.5,0.0,0.0,22200.0
"Always-edge, CRC",0.15,0,2,Bearing1_3,premature,9300.0,1927.5,0.0,0.0,9420.0
"Always-edge, CRC",0.15,0,2,Bearing2_3,premature,31620.0,1927.5,0.0,0.0,31920.0
"Always-edge, CRC",0.15,0,2,Bearing3_3,premature,21960.0,1927.5,0.0,0.0,22200.0
"Always-edge, CRC",0.2,0,2,Bearing1_3,premature,9180.0,1815.0,0.0,0.0,9420.0
"Always-edge, CRC",0.2,0,2,Bearing2_3,premature,31620.0,1815.0,0.0,0.0,31920.0
"Always-edge, CRC",0.2,0,2,Bearing3_3,premature,21900.0,1815.0,0.0,0.0,22200.0
"Always-edge, CRC",0.25,0,2,Bearing1_3,premature,9000.0,1140.0,0.0,0.0,9420.0
"Always-edge, CRC",0.25,0,2,Bearing2_3,premature,31440.0,1140.0,0.0,0.0,31920.0
"Always-edge, CRC",0.25,0,2,Bearing3_3,late,0.0,1140.0,0.0,0.0,22200.0
"Always-edge, CRC",0.3,0,2,Bearing1_3,premature,9000.0,1140.0,0.0,0.0,9420.0
"Always-edge, CRC",0.3,0,2,Bearing2_3,premature,31440.0,1140.0,0.0,0.0,31920.0
"Always-edge, CRC",0.3,0,2,Bearing3_3,late,0.0,1140.0,0.0,0.0,22200.0
"Always-edge, CRC",0.4,0,2,Bearing1_3,late,,555.0,0.0,0.0,9420.0
"Always-edge, CRC",0.4,0,2,Bearing2_3,late,,555.0,0.0,0.0,31920.0
"Always-edge, CRC",0.4,0,2,Bearing3_3,late,,555.0,0.0,0.0,22200.0
"Cloud point, fixed thr. H_p",,0,2,Bearing1_3,timely,5460.0,0.0,1.0,112.0,9420.0
"Cloud point, fixed thr. H_p",,0,2,Bearing2_3,premature,22560.0,0.0,1.0,112.0,31920.0
"Cloud point, fixed thr. H_p",,0,2,Bearing3_3,timely,1260.0,0.0,1.0,112.0,22200.0
"Cloud point, fixed thr. H_c",,0,2,Bearing1_3,timely,2520.0,0.0,1.0,112.0,9420.0
"Cloud point, fixed thr. H_c",,0,2,Bearing2_3,premature,12180.0,0.0,1.0,112.0,31920.0
"Cloud point, fixed thr. H_c",,0,2,Bearing3_3,late,,0.0,1.0,112.0,22200.0
Anomaly threshold,,0,2,Bearing1_3,timely,3360.0,0.0,0.0,0.0,9420.0
Anomaly threshold,,0,2,Bearing2_3,premature,12300.0,0.0,0.0,0.0,31920.0
Anomaly threshold,,0,2,Bearing3_3,timely,1320.0,0.0,0.0,0.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.1,0,3,Bearing1_4,premature,7020.0,4785.0,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.1,0,3,Bearing2_4,timely,2220.0,4785.0,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.1,0,3,Bearing3_4,premature,90180.0,4785.0,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.15,0,3,Bearing1_4,premature,7020.0,4785.0,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.15,0,3,Bearing2_4,timely,2220.0,4785.0,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.15,0,3,Bearing3_4,premature,90180.0,4785.0,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.2,0,3,Bearing1_4,late,,3052.5,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.2,0,3,Bearing2_4,late,360.0,3052.5,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.2,0,3,Bearing3_4,timely,5340.0,3052.5,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.25,0,3,Bearing1_4,late,,3007.5,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.25,0,3,Bearing2_4,late,360.0,3007.5,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.25,0,3,Bearing3_4,timely,5340.0,3007.5,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.3,0,3,Bearing1_4,late,,3007.5,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.3,0,3,Bearing2_4,late,360.0,3007.5,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.3,0,3,Bearing3_4,timely,5340.0,3007.5,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.4,0,3,Bearing1_4,late,,1635.0,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.4,0,3,Bearing2_4,late,0.0,1635.0,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.4,0,3,Bearing3_4,timely,4020.0,1635.0,0.9986798679867986,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,0,3,Bearing1_4,premature,6420.0,4920.0,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,0,3,Bearing2_4,timely,1620.0,4920.0,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,0,3,Bearing3_4,premature,90000.0,4920.0,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,0,3,Bearing1_4,premature,6420.0,4920.0,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,0,3,Bearing2_4,timely,1620.0,4920.0,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,0,3,Bearing3_4,premature,90000.0,4920.0,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,0,3,Bearing1_4,late,,3052.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,0,3,Bearing2_4,late,360.0,3052.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,0,3,Bearing3_4,timely,5340.0,3052.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,0,3,Bearing1_4,late,,3007.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,0,3,Bearing2_4,late,360.0,3007.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,0,3,Bearing3_4,timely,5340.0,3007.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,0,3,Bearing1_4,late,,3007.5,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,0,3,Bearing2_4,late,360.0,3007.5,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,0,3,Bearing3_4,timely,5340.0,3007.5,0.9920792079207921,124.0,90840.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,0,3,Bearing1_4,late,,1635.0,0.9016393442622951,124.0,7260.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,0,3,Bearing2_4,late,0.0,1635.0,0.7142857142857143,124.0,2460.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,0,3,Bearing3_4,timely,4020.0,1635.0,0.9920792079207921,124.0,90840.0
"Always-cloud, CRC + burn-in",0.1,0,3,Bearing1_4,premature,6540.0,4852.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.1,0,3,Bearing2_4,timely,1740.0,4852.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.1,0,3,Bearing3_4,premature,90120.0,4852.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.15,0,3,Bearing1_4,premature,6540.0,4852.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.15,0,3,Bearing2_4,timely,1740.0,4852.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.15,0,3,Bearing3_4,premature,90120.0,4852.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.2,0,3,Bearing1_4,late,,3052.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.2,0,3,Bearing2_4,late,360.0,3052.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.2,0,3,Bearing3_4,timely,5340.0,3052.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.25,0,3,Bearing1_4,late,,3007.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.25,0,3,Bearing2_4,late,360.0,3007.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.25,0,3,Bearing3_4,timely,5340.0,3007.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.3,0,3,Bearing1_4,late,,3007.5,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.3,0,3,Bearing2_4,late,360.0,3007.5,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.3,0,3,Bearing3_4,timely,5340.0,3007.5,1.0,112.0,90840.0
"Always-cloud, CRC + burn-in",0.4,0,3,Bearing1_4,late,,1635.0,1.0,112.0,7260.0
"Always-cloud, CRC + burn-in",0.4,0,3,Bearing2_4,late,0.0,1635.0,1.0,112.0,2460.0
"Always-cloud, CRC + burn-in",0.4,0,3,Bearing3_4,timely,4020.0,1635.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.1,0,3,Bearing1_4,premature,7140.0,4560.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.1,0,3,Bearing2_4,timely,1980.0,4560.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.1,0,3,Bearing3_4,premature,90120.0,4560.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.15,0,3,Bearing1_4,premature,7140.0,4560.0,1.0,112.0,7260.0
"Always-cloud, CRC",0.15,0,3,Bearing2_4,timely,1980.0,4560.0,1.0,112.0,2460.0
"Always-cloud, CRC",0.15,0,3,Bearing3_4,premature,90120.0,4560.0,1.0,112.0,90840.0
"Always-cloud, CRC",0.2,0,3,Bearing1_4,premature,7140.0,3052.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.2,0,3,Bearing2_4,late,360.0,3052.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.2,0,3,Bearing3_4,timely,5340.0,3052.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.25,0,3,Bearing1_4,premature,7140.0,3007.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.25,0,3,Bearing2_4,late,360.0,3007.5,1.0,112.0,2460.0
"Always-cloud, CRC",0.25,0,3,Bearing3_4,timely,5340.0,3007.5,1.0,112.0,90840.0
"Always-cloud, CRC",0.3,0,3,Bearing1_4,premature,7140.0,3007.5,1.0,112.0,7260.0
"Always-cloud, CRC",0.3,0,3,Bearing2_4,late,360.0,3007.5,1.0,112.0,2460.0
